lat,lon,type
26.9368297,-80.1488924,tree
26.9367799,-80.1488294,tree
26.9367876,-80.1488051,tree
26.9368118,-80.1487794,tree
26.9368412,-80.1487551,tree
26.9368667,-80.1487493,tree
26.9369139,-80.1487636,tree
26.9369483,-80.1487894,tree
26.93697,-80.148818,tree
26.9369916,-80.1488867,tree
26.9369317,-80.1488809,tree
26.9368794,-80.1488595,tree
26.9368424,-80.1488409,tree
26.9368437,-80.1488223,tree
26.9368781,-80.1488123,tree
26.936896,-80.1488323,tree
26.936919,-80.1488352,tree
26.9369113,-80.1487908,tree
26.9368616,-80.1487922,tree
26.9369062,-80.1490454,tree
26.9369687,-80.1491127,tree
26.9369164,-80.1491942,tree
26.9369942,-80.14927,tree
26.9369406,-80.149353,tree
26.9369891,-80.1494245,tree
26.9369457,-80.1494946,tree
26.9369878,-80.1495704,tree
26.9369572,-80.1496448,tree
26.9369572,-80.1497578,tree
26.9369916,-80.1498322,tree
26.9369343,-80.1499023,tree
26.9369623,-80.1499939,tree
26.9369687,-80.1500482,tree
26.937007,-80.150054,tree
26.9369955,-80.149981,tree
26.9369942,-80.1501255,tree
26.9369521,-80.150084,tree
26.9368909,-80.1500997,tree
26.9368603,-80.1501283,tree
26.936882,-80.1501713,tree
26.9369343,-80.1501555,tree
26.9369496,-80.1502056,tree
26.9369521,-80.1502499,tree
26.9369534,-80.1503,tree
26.9369292,-80.1503272,tree
26.9368514,-80.1503215,tree
26.9368807,-80.1503315,tree
26.936896,-80.1502771,tree
26.9368769,-80.1502442,tree
26.9368718,-80.150227,tree
26.9366167,-80.1498666,tree
26.9365912,-80.1498465,tree
26.9366205,-80.1498265,tree
26.9365886,-80.1497993,tree
26.9365797,-80.1497578,tree
26.936581,-80.1497264,tree
26.9366103,-80.1497521,tree
26.9366422,-80.1497707,tree
26.9363782,-80.1499524,tree
26.9366014,-80.1496734,tree
26.9366524,-80.1495919,tree
26.9366154,-80.1495132,tree
26.9366499,-80.1493916,tree
26.9365938,-80.149323,tree
26.9366346,-80.1492615,tree
26.9365657,-80.1492114,tree
26.9366129,-80.1491284,tree
26.9365542,-80.1490798,tree
26.9365823,-80.1490154,tree
26.9365198,-80.148941,tree
26.9365453,-80.1488509,tree
26.9364956,-80.1487922,tree
26.9365236,-80.1486435,tree
26.9364802,-80.1486649,tree
26.936442,-80.1486749,tree
26.9364229,-80.1486749,tree
26.9364076,-80.1486206,tree
26.9364076,-80.1485419,tree
26.9364305,-80.148499,tree
26.9364101,-80.148582,tree
26.9364458,-80.1485476,tree
26.9364445,-80.1485948,tree
26.9364496,-80.148622,tree
26.9364815,-80.1486206,tree
26.9364981,-80.1485905,tree
26.936479,-80.1485662,tree
26.9364675,-80.1485133,tree
26.9360721,-80.1499853,tree
26.936039,-80.1499395,tree
26.9361053,-80.1499038,tree
26.9361346,-80.1498766,tree
26.9361678,-80.1499338,tree
26.9361946,-80.1499595,tree
26.93653,-80.1502242,tree
26.9365083,-80.1502013,tree
26.9365032,-80.1501412,tree
26.9365134,-80.1500912,tree
26.9365338,-80.1500597,tree
26.9365529,-80.1500239,tree
26.9365899,-80.1499767,tree
26.9366218,-80.1499753,tree
26.9366703,-80.1499753,tree
26.9366805,-80.1500282,tree
26.936632,-80.1501398,tree
26.936581,-80.150187,tree
26.936604,-80.1501326,tree
26.9365874,-80.1501169,tree
26.9365784,-80.1500811,tree
26.9366103,-80.1500597,tree
26.9366511,-80.1500997,tree
26.9366511,-80.1500382,tree
26.9347439,-80.1533211,tree
26.9347318,-80.1531943,tree
26.934728,-80.1531237,tree
26.9347189,-80.1530319,tree
26.9347174,-80.152997,tree
26.9347159,-80.1529528,tree
26.9347121,-80.1528609,tree
26.9347113,-80.1528031,tree
26.934706,-80.1527495,tree
26.9347015,-80.1526959,tree
26.9347,-80.1526389,tree
26.9346984,-80.1525394,tree
26.9346962,-80.1524671,tree
26.9346893,-80.1523795,tree
26.9346818,-80.1522706,tree
26.9346757,-80.1521804,tree
26.9346711,-80.1521056,tree
26.934662,-80.1519312,tree
26.9346522,-80.15175,tree
26.9346507,-80.1517109,tree
26.9346408,-80.1516548,tree
26.9346401,-80.1516003,tree
26.9346378,-80.1515246,tree
26.9346332,-80.1514243,tree
26.9346279,-80.1513341,tree
26.9346264,-80.1512584,tree
26.9346173,-80.151158,tree
26.9346165,-80.1510764,tree
26.9346112,-80.1509828,tree
26.9346021,-80.1507906,tree
26.9345991,-80.1507268,tree
26.9345976,-80.1506757,tree
26.9345877,-80.150617,tree
26.9345847,-80.1505635,tree
26.9345756,-80.1504988,tree
26.9345635,-80.1501722,tree
26.9345589,-80.1501033,tree
26.9345551,-80.1500369,tree
26.9345536,-80.1499851,tree
26.9345445,-80.1497265,tree
26.93454,-80.1496678,tree
26.9345316,-80.1495946,tree
26.9345271,-80.1495079,tree
26.9345248,-80.1494568,tree
26.9345218,-80.1493905,tree
26.9345187,-80.1493165,tree
26.9345142,-80.149268,tree
26.9345142,-80.1492246,tree
26.9345036,-80.1491387,tree
26.934499,-80.1490902,tree
26.934502,-80.1490494,tree
26.9340029,-80.1495339,tree
26.9340106,-80.1494939,tree
26.9339749,-80.1495268,tree
26.9340641,-80.149511,tree
26.9340743,-80.1495554,tree
26.9341011,-80.1495439,tree
26.93411,-80.1495125,tree
26.9341623,-80.1494824,tree
26.934207,-80.1495511,tree
26.9342286,-80.1495067,tree
26.9342822,-80.1494438,tree
26.9342937,-80.1495239,tree
26.9342797,-80.1495797,tree
26.9341891,-80.1493923,tree
26.934258,-80.1493994,tree
26.9343115,-80.1493866,tree
26.9343141,-80.1493265,tree
26.9343141,-80.1492149,tree
26.934309,-80.149142,tree
26.934272,-80.149182,tree
26.9342452,-80.149255,tree
26.9342172,-80.1493136,tree
26.9342631,-80.1493122,tree
26.9342797,-80.1492678,tree
26.933804,-80.1498458,tree
26.9338524,-80.1498486,tree
26.9338996,-80.1498615,tree
26.9339532,-80.1498758,tree
26.9340093,-80.1498944,tree
26.9340692,-80.1499016,tree
26.934147,-80.149933,tree
26.9341802,-80.1499359,tree
26.9342274,-80.1499445,tree
26.9342325,-80.1499087,tree
26.9341547,-80.1498687,tree
26.9341266,-80.1498629,tree
26.9340756,-80.1498544,tree
26.9339978,-80.14984,tree
26.9339442,-80.1498243,tree
26.9338818,-80.1498071,tree
26.9338473,-80.1498,tree
26.9339136,-80.1498243,tree
26.9339034,-80.1499774,tree
26.933957,-80.1500074,tree
26.9340271,-80.1500332,tree
26.9340794,-80.1500546,tree
26.9341355,-80.1500532,tree
26.9342133,-80.1500818,tree
26.934258,-80.1500718,tree
26.9343166,-80.1500689,tree
26.9341904,-80.1500232,tree
26.9341088,-80.150016,tree
26.9342414,-80.1501319,tree
26.9341662,-80.1501147,tree
26.9341049,-80.1501076,tree
26.9340577,-80.1500861,tree
26.9340029,-80.1500661,tree
26.9339544,-80.1500618,tree
26.933869,-80.150036,tree
26.9336318,-80.149943,tree
26.9335604,-80.1498915,tree
26.9334826,-80.149903,tree
26.9334086,-80.1498501,tree
26.9333283,-80.1498658,tree
26.9332517,-80.1498114,tree
26.9330566,-80.1497714,tree
26.9329788,-80.1497428,tree
26.9329252,-80.1497113,tree
26.9328143,-80.1497199,tree
26.9328717,-80.1496856,tree
26.9327735,-80.149687,tree
26.9327722,-80.149687,tree
26.9328105,-80.1496069,tree
26.9327161,-80.1496984,tree
26.9326714,-80.1496383,tree
26.9325924,-80.1496097,tree
26.9326931,-80.1495854,tree
26.932461,-80.1495711,tree
26.9323985,-80.1495411,tree
26.9324585,-80.1494767,tree
26.9325694,-80.1495153,tree
26.9326408,-80.1495253,tree
26.9327327,-80.1495582,tree
26.9328474,-80.1495997,tree
26.9328985,-80.1495997,tree
26.9329967,-80.1495983,tree
26.9329992,-80.1495983,tree
26.9330936,-80.1496283,tree
26.9330196,-80.1496383,tree
26.9321574,-80.1489915,tree
26.932209,-80.1490017,tree
26.9322575,-80.1489575,tree
26.9323894,-80.1499238,tree
26.9322848,-80.1499289,tree
26.9317843,-80.1497792,tree
26.932444,-80.1499544,tree
26.9324789,-80.1499833,tree
26.9325199,-80.1499799,tree
26.9325896,-80.150019,tree
26.9326185,-80.1499629,tree
26.9326913,-80.1500242,tree
26.9326973,-80.1500514,tree
26.9327337,-80.1500242,tree
26.9327989,-80.1500327,tree
26.9328035,-80.1500344,tree
26.9329112,-80.1500837,tree
26.9329597,-80.1500939,tree
26.9329855,-80.1501381,tree
26.9330477,-80.1501041,tree
26.9330386,-80.1502028,tree
26.9329976,-80.1502113,tree
26.9329279,-80.1501909,tree
26.9329339,-80.1502283,tree
26.9328657,-80.1501977,tree
26.9328687,-80.1502351,tree
26.9328687,-80.1503321,tree
26.932808,-80.1503116,tree
26.9327747,-80.1502742,tree
26.9327686,-80.1502198,tree
26.9328278,-80.1502385,tree
26.9325578,-80.1509071,tree
26.9325093,-80.150873,tree
26.9324638,-80.1508509,tree
26.9323439,-80.1507301,tree
26.9323879,-80.1507744,tree
26.9324638,-80.1507999,tree
26.9324971,-80.1508203,tree
26.9325259,-80.1508288,tree
26.932573,-80.1508441,tree
26.9326154,-80.1508815,tree
26.9325639,-80.1510993,tree
26.932579,-80.1511503,tree
26.932529,-80.1511248,tree
26.9325077,-80.1510925,tree
26.9324592,-80.151101,tree
26.9324456,-80.1510602,tree
26.9324076,-80.1510381,tree
26.9323864,-80.1510568,tree
26.9323561,-80.1510551,tree
26.9323621,-80.1510108,tree
26.9325199,-80.1515926,tree
26.9325851,-80.1516045,tree
26.9326822,-80.1516301,tree
26.9327231,-80.1517253,tree
26.93262,-80.151693,tree
26.9327898,-80.1517951,tree
26.9328869,-80.1513017,tree
26.9328884,-80.1512983,tree
26.9329203,-80.1512745,tree
26.9329354,-80.1513204,tree
26.9329749,-80.1513102,tree
26.9329734,-80.1512796,tree
26.9330173,-80.1513034,tree
26.9330462,-80.1513341,tree
26.9330052,-80.151346,tree
26.9330583,-80.1513698,tree
26.9330613,-80.1513732,tree
26.933122,-80.1514565,tree
26.933172,-80.1511656,tree
26.9331356,-80.1511486,tree
26.9330977,-80.1511401,tree
26.9330522,-80.1511197,tree
26.9330113,-80.1510993,tree
26.9329688,-80.1510585,tree
26.9329612,-80.1510159,tree
26.9329582,-80.1509683,tree
26.9330052,-80.1510159,tree
26.9330219,-80.15105,tree
26.9330674,-80.1510789,tree
26.9331235,-80.1510908,tree
26.933169,-80.1511112,tree
26.9334981,-80.1515807,tree
26.9335497,-80.1515552,tree
26.9335755,-80.1516335,tree
26.9336665,-80.1516386,tree
26.9337287,-80.1516505,tree
26.9337211,-80.1517832,tree
26.9336619,-80.1517491,tree
26.9335906,-80.1517253,tree
26.9334723,-80.1520077,tree
26.9335315,-80.1520434,tree
26.9335194,-80.1519601,tree
26.93358,-80.1519686,tree
26.933621,-80.1520196,tree
26.9336968,-80.1520264,tree
26.9336998,-80.1519533,tree
26.933756,-80.1519499,tree
26.9337802,-80.151989,tree
26.9339182,-80.1519176,tree
26.9339744,-80.1519227,tree
26.9339653,-80.1518852,tree
26.9339046,-80.1518342,tree
26.9339182,-80.1517815,tree
26.9339167,-80.1517321,tree
26.93358,-80.1523173,tree
26.9336104,-80.1524058,tree
26.9336938,-80.1523888,tree
26.9336604,-80.1523071,tree
26.9337241,-80.1523071,tree
26.9334754,-80.1512881,tree
26.9335542,-80.1513579,tree
26.9336513,-80.1513953,tree
26.9337484,-80.1514225,tree
26.9338394,-80.151448,tree
26.9339637,-80.1514923,tree
26.9339804,-80.1513868,tree
26.9340229,-80.1513204,tree
26.9340745,-80.1515807,tree
26.9341382,-80.1515586,tree
26.9342049,-80.1515263,tree
26.9341639,-80.1514719,tree
26.9340441,-80.1514548,tree
26.9340517,-80.151397,tree
26.9335345,-80.1528141,tree
26.9333101,-80.1525504,tree
26.9337059,-80.1528362,tree
26.9338985,-80.1525674,tree
26.9339637,-80.1524143,tree
26.9339865,-80.1522867,tree
26.9340381,-80.1524585,tree
26.9339926,-80.15245,tree
26.9341336,-80.1524007,tree
26.9341761,-80.1525402,tree
26.9342413,-80.1526252,tree
26.9342868,-80.1526644,tree
26.9343019,-80.1525538,tree
26.9343126,-80.1524704,tree
26.9343383,-80.1524177,tree
26.9342777,-80.1524007,tree
26.9342443,-80.1524109,tree
26.9343035,-80.1522663,tree
26.934264,-80.1521574,tree
26.9341837,-80.152154,tree
26.9342367,-80.1520639,tree
26.9343156,-80.1520468,tree
26.9343353,-80.1519635,tree
26.9344096,-80.1519397,tree
26.9344111,-80.15204,tree
26.9344081,-80.1521149,tree
26.9343277,-80.1521948,tree
26.9343702,-80.152234,tree
26.9344703,-80.1519414,tree
26.9342231,-80.152877,tree
26.9343232,-80.1528566,tree
26.9343535,-80.1529076,tree
26.9343854,-80.1529859,tree
26.9342883,-80.1529638,tree
26.9343141,-80.1530539,tree
26.9343141,-80.1531934,tree
26.9343793,-80.1531696,tree
26.9344172,-80.1531186,tree
26.934446,-80.1530897,tree
26.9344657,-80.1529978,tree
26.9344263,-80.1529298,tree
26.9344142,-80.1530812,tree
26.9344142,-80.1532156,tree
26.9344445,-80.1532462,tree
26.9344202,-80.1533006,tree
26.9343793,-80.1532394,tree
26.9379923,-80.154673,tree
26.9379438,-80.1546272,tree
26.9379425,-80.1545714,tree
26.9379502,-80.1545142,tree
26.9379489,-80.1544098,tree
26.9379833,-80.1543468,tree
26.9379208,-80.1543454,tree
26.9378737,-80.154447,tree
26.9378826,-80.1545242,tree
26.9378392,-80.1546115,tree
26.9378073,-80.1545542,tree
26.93775,-80.1545042,tree
26.9377232,-80.1544527,tree
26.9377742,-80.1544083,tree
26.9377091,-80.1545371,tree
26.9376518,-80.1545185,tree
26.9379735,-80.1541856,tree
26.9380188,-80.154222,tree
26.9380322,-80.1541512,tree
26.9380743,-80.1541863,tree
26.9380839,-80.1541226,tree
26.9381259,-80.1541612,tree
26.9381342,-80.1541105,tree
26.9381821,-80.1541197,tree
26.9381954,-80.1540675,tree
26.9382235,-80.1540976,tree
26.9382579,-80.1540561,tree
26.9382337,-80.1540446,tree
26.938256,-80.1540261,tree
26.9382809,-80.1540346,tree
26.9382771,-80.1540046,tree
26.9383,-80.154021,tree
26.938307,-80.1539889,tree
26.9383389,-80.153991,tree
26.9383306,-80.153976,tree
26.938358,-80.1539645,tree
26.9383823,-80.1539474,tree
26.9382757,-80.1537852,tree
26.938346,-80.1537617,tree
26.938391,-80.1537335,tree
26.9384559,-80.1537401,tree
26.9384956,-80.153689,tree
26.9385642,-80.1537166,tree
26.9386141,-80.1536,tree
26.9384173,-80.1535681,tree
26.9383669,-80.1535819,tree
26.9383138,-80.1536042,tree
26.9382618,-80.1536102,tree
26.9382082,-80.153636,tree
26.9381551,-80.1536354,tree
26.9381084,-80.1536715,tree
26.9380505,-80.1536733,tree
26.9380151,-80.1537142,tree
26.9379765,-80.1537431,tree
26.9393076,-80.1552362,tree
26.9393446,-80.1551976,tree
26.9393319,-80.1551375,tree
26.9393574,-80.1551089,tree
26.9393586,-80.1550531,tree
26.9393982,-80.1550159,tree
26.9394377,-80.1547942,tree
26.9394313,-80.1547298,tree
26.9394326,-80.1546711,tree
26.9393867,-80.1547169,tree
26.939365,-80.154488,tree
26.9393115,-80.1544537,tree
26.9393089,-80.154385,tree
26.9392528,-80.1543722,tree
26.9392464,-80.1543006,tree
26.9392133,-80.1541962,tree
26.9391508,-80.1542305,tree
26.9391495,-80.154179,tree
26.9391329,-80.1541433,tree
26.9390908,-80.1541461,tree
26.9389812,-80.1540961,tree
26.9389251,-80.1541204,tree
26.9388932,-80.1540532,tree
26.938832,-80.1540932,tree
26.9387962,-80.1540274,tree
26.9388218,-80.1543936,tree
26.9388626,-80.1543292,tree
26.9388409,-80.154262,tree
26.9388013,-80.1543335,tree
26.9387822,-80.1542491,tree
26.9388039,-80.1542005,tree
26.9387631,-80.1541748,tree
26.938735,-80.1542234,tree
26.9386572,-80.1542377,tree
26.9386649,-80.1541748,tree
26.9386075,-80.1542263,tree
26.9384532,-80.1542735,tree
26.9384277,-80.1543478,tree
26.9383894,-80.1544351,tree
26.9383767,-80.1543622,tree
26.9383282,-80.1543993,tree
26.9382836,-80.1546254,tree
26.9383206,-80.1547055,tree
26.9383856,-80.1547141,tree
26.9383588,-80.1546497,tree
26.9383626,-80.1548399,tree
26.9384035,-80.15488,tree
26.9384443,-80.1548256,tree
26.9384927,-80.1548256,tree
26.9384761,-80.1549043,tree
26.9385399,-80.1548829,tree
26.9385335,-80.1549472,tree
26.9385973,-80.1549329,tree
26.9386598,-80.1549129,tree
26.9386292,-80.1549916,tree
26.938786,-80.1549315,tree
26.9388358,-80.1548557,tree
26.9388256,-80.1549215,tree
26.9388919,-80.1549158,tree
26.9389059,-80.1549801,tree
26.9388179,-80.1549959,tree
26.9388013,-80.1550631,tree
26.938985,-80.1549229,tree
26.9390309,-80.1549687,tree
26.9390819,-80.1550846,tree
26.9390845,-80.1551489,tree
26.9391265,-80.1552019,tree
26.9391367,-80.1551218,tree
26.9391457,-80.1550545,tree
26.9391954,-80.1550946,tree
26.9391788,-80.1551561,tree
26.9392196,-80.1551747,tree
26.9392349,-80.1551032,tree
26.9392145,-80.1547341,tree
26.9391674,-80.1547012,tree
26.9391265,-80.1547513,tree
26.9390679,-80.1546998,tree
26.9391176,-80.154674,tree
26.9390641,-80.1546382,tree
26.9390794,-80.1545753,tree
26.9389939,-80.1545538,tree
26.938948,-80.154458,tree
26.939022,-80.1544895,tree
26.9390921,-80.1545195,tree
26.9391559,-80.1545352,tree
26.9390832,-80.1544322,tree
26.9390539,-80.1543664,tree
26.9390169,-80.1543107,tree
26.9387529,-80.1533386,tree
26.9391475,-80.1535503,tree
26.9391968,-80.1535768,tree
26.939259,-80.1535984,tree
26.9393105,-80.1536345,tree
26.9393727,-80.1536489,tree
26.9394727,-80.1535839,tree
26.9395167,-80.153771,tree
26.9395721,-80.1537931,tree
26.9396161,-80.1538535,tree
26.9396517,-80.1538782,tree
26.9396926,-80.1539199,tree
26.9397313,-80.1539717,tree
26.9397753,-80.1540219,tree
26.9398132,-80.1540704,tree
26.9398451,-80.154124,tree
26.9398693,-80.1541861,tree
26.9399239,-80.1544191,tree
26.9399338,-80.1544897,tree
26.9399398,-80.1545552,tree
26.9399444,-80.1546207,tree
26.9399459,-80.1546888,tree
26.9399497,-80.1547492,tree
26.939955,-80.154813,tree
26.9399542,-80.1548734,tree
26.939952,-80.1549397,tree
26.939691,-80.1555509,tree
26.9396477,-80.1555105,tree
26.9396486,-80.1554518,tree
26.9397036,-80.1554761,tree
26.9396855,-80.1553921,tree
26.9397757,-80.1554498,tree
26.9398091,-80.1555358,tree
26.9397568,-80.1555792,tree
26.9398731,-80.1554437,tree
26.9395818,-80.1553658,tree
26.9396278,-80.1553163,tree
26.9396639,-80.1552141,tree
26.9396684,-80.1551615,tree
26.9397153,-80.1547832,tree
26.9397595,-80.1547033,tree
26.9397144,-80.1546092,tree
26.9396639,-80.1543927,tree
26.9396639,-80.154328,tree
26.9396152,-80.1542896,tree
26.9396161,-80.1542349,tree
26.9395656,-80.1541935,tree
26.9394349,-80.153981,tree
26.9393988,-80.1539072,tree
26.9391616,-80.153802,tree
26.9391246,-80.1537383,tree
26.9390678,-80.1537565,tree
26.9389704,-80.153717,tree
26.9388902,-80.1536897,tree
26.9388758,-80.153624,tree
26.9388316,-80.1536776,tree
26.9388027,-80.1535572,tree
26.9387179,-80.1535704,tree
26.9387748,-80.1536199,tree
26.9387306,-80.1536553,tree
26.9386846,-80.1536128,tree
26.9388496,-80.1535886,tree
26.9399534,-80.156466,tree
26.9398871,-80.1564817,tree
26.9398348,-80.1564517,tree
26.9397851,-80.1564159,tree
26.9397239,-80.1563759,tree
26.9396691,-80.1563473,tree
26.9396805,-80.1564803,tree
26.9397162,-80.1565204,tree
26.9397201,-80.156456,tree
26.9397775,-80.1564817,tree
26.9396168,-80.1565304,tree
26.939553,-80.1565175,tree
26.9394268,-80.1565161,tree
26.9394535,-80.1565747,tree
26.9395211,-80.1565948,tree
26.9394663,-80.1566234,tree
26.9393949,-80.1566176,tree
26.9393859,-80.1566863,tree
26.9392916,-80.1561828,tree
26.9392559,-80.1562243,tree
26.9392265,-80.1563315,tree
26.939252,-80.156373,tree
26.9391896,-80.1564117,tree
26.9393732,-80.1563687,tree
26.9393592,-80.1563015,tree
26.9394127,-80.1562471,tree
26.9394102,-80.1562944,tree
26.9394153,-80.1563473,tree
26.9394166,-80.1563988,tree
26.9394676,-80.1563659,tree
26.9394739,-80.15628,tree
26.9391717,-80.1564689,tree
26.9392023,-80.1565204,tree
26.93915,-80.1565518,tree
26.9391602,-80.1566033,tree
26.9391169,-80.1566348,tree
26.9390761,-80.1567178,tree
26.9390646,-80.1568766,tree
26.9390072,-80.1568866,tree
26.9388503,-80.1572456,tree
26.9388873,-80.1571941,tree
26.9389256,-80.1571426,tree
26.9389562,-80.1571169,tree
26.9389893,-80.1570725,tree
26.9390314,-80.1570296,tree
26.938983,-80.1570196,tree
26.9389498,-80.1570725,tree
26.9389205,-80.1571326,tree
26.9389001,-80.1571627,tree
26.9390658,-80.1570039,tree
26.9390646,-80.1569867,tree
26.9390926,-80.1569853,tree
26.9391309,-80.1569538,tree
26.939164,-80.1569266,tree
26.9391373,-80.1569109,tree
26.9391156,-80.1569066,tree
26.9390965,-80.1569295,tree
26.9391322,-80.1569338,tree
26.9390914,-80.1569567,tree
26.9390301,-80.1573086,tree
26.9391028,-80.1573443,tree
26.9390952,-80.1572542,tree
26.9391857,-80.1572685,tree
26.939173,-80.1571813,tree
26.9392304,-80.1571441,tree
26.9392928,-80.1571641,tree
26.9392916,-80.1571169,tree
26.9393413,-80.1571269,tree
26.9394166,-80.1570826,tree
26.9393847,-80.1570954,tree
26.9393515,-80.1570711,tree
26.9394663,-80.1569538,tree
26.9395262,-80.1569724,tree
26.9395543,-80.1569138,tree
26.9396155,-80.156908,tree
26.9396614,-80.1568594,tree
26.9384873,-80.1572586,tree
26.9384911,-80.1572901,tree
26.9384675,-80.1572987,tree
26.9384809,-80.1573259,tree
26.9385026,-80.1573445,tree
26.9384924,-80.1573595,tree
26.9384764,-80.1573423,tree
26.9384548,-80.1573717,tree
26.9384656,-80.1573974,tree
26.9384484,-80.157426,tree
26.9384305,-80.1574496,tree
26.9384159,-80.1574689,tree
26.9384025,-80.1574367,tree
26.9384292,-80.1573953,tree
26.9386282,-80.156964,tree
26.9386518,-80.1570269,tree
26.9386869,-80.1569482,tree
26.9386582,-80.156886,tree
26.9387206,-80.1568703,tree
26.938734,-80.1567279,tree
26.9387544,-80.1567823,tree
26.9387812,-80.1567079,tree
26.9387697,-80.1566428,tree
26.9388252,-80.1566163,tree
26.938859,-80.1565298,tree
26.9388393,-80.156469,tree
26.9388871,-80.1564483,tree
26.9388686,-80.156391,tree
26.9389234,-80.1563717,tree
26.9389292,-80.156253,tree
26.9389827,-80.1562065,tree
26.938761,-80.1561186,tree
26.9387572,-80.1560412,tree
26.9387974,-80.1559944,tree
